YEAR,DOY,T2M,QV2M,PRECTOTCORR,WS2M,PS,RH2M,T2MDEW
2001,56,26.31,5.88,0.0,1.37,91.63,30.03,4.39
2001,57,26.98,5.97,0.0,1.09,91.6,27.74,4.89
2001,58,27.23,8.12,0.0,2.49,91.71,37.32,9.24
2001,59,25.8,8.81,0.0,3.31,91.91,45.9,9.95
2001,60,25.21,8.18,0.0,3.07,91.96,45.63,8.89
2001,61,24.29,7.07,0.0,3.3,91.98,43.05,6.31
2001,62,24.54,8.55,0.0,3.83,91.96,47.95,9.95
2001,63,25.68,9.14,0.0,3.29,91.97,46.84,11.0
2001,64,26.0,8.16,0.0,2.24,91.85,41.38,9.16
2001,65,26.38,8.4,0.0,2.28,91.84,42.17,9.52
2001,66,27.14,8.47,0.0,1.99,91.81,36.44,10.16
2001,67,27.18,8.67,0.0,3.02,91.73,38.29,10.47
2001,68,26.77,9.9,0.0,2.76,91.78,43.05,12.51
2001,69,27.24,10.68,0.0,2.23,91.8,45.95,13.59
2001,70,26.78,9.86,0.0,1.93,91.88,42.9,12.45
2001,71,26.52,10.32,0.21,1.23,91.81,45.17,13.13
2001,72,27.02,9.61,0.03,1.77,91.75,41.16,12.05
2001,73,26.37,7.54,0.0,2.21,91.79,33.34,8.41
2001,74,27.29,7.65,0.0,2.39,91.87,34.31,8.6
2001,75,27.87,7.44,0.0,1.91,91.74,32.51,8.04
2001,76,27.81,7.88,0.0,1.67,91.63,34.96,8.87
2001,77,27.8,8.06,0.0,3.3,91.67,34.96,9.34
2001,78,27.61,8.44,0.0,3.02,91.78,38.31,9.85
2001,79,27.77,7.93,0.0,1.96,91.69,34.91,8.97
2001,80,29.07,9.06,0.55,1.3,91.52,34.73,11.11
2001,81,29.91,10.58,0.04,1.41,91.43,38.12,13.38
2001,82,30.68,9.12,0.0,1.87,91.42,31.68,11.12
2001,83,30.43,9.72,0.0,2.24,91.43,35.1,11.94
2001,84,29.7,9.33,0.0,1.71,91.45,36.36,10.81
2001,85,29.0,7.22,0.0,2.13,91.42,29.26,7.54
2001,86,28.36,8.31,0.0,2.53,91.38,35.32,9.43
2001,87,28.87,7.63,0.0,2.27,91.41,31.99,8.08
2001,88,30.62,11.32,0.03,2.91,91.37,40.4,14.4
2001,89,29.08,12.53,0.04,2.01,91.49,46.51,16.08
2001,90,29.76,10.67,0.0,1.58,91.61,42.23,13.13
2001,91,29.65,11.24,0.0,2.68,91.62,42.11,14.37
2001,92,29.77,10.78,0.0,3.19,91.52,39.48,13.74
2001,93,29.16,10.4,0.0,3.63,91.57,40.76,13.13
2001,94,28.38,10.97,0.0,3.18,91.67,46.57,13.83
2001,95,29.44,10.71,0.0,3.1,91.63,42.92,13.39
2001,96,29.6,9.13,0.0,2.95,91.67,37.75,10.12
2001,97,28.51,6.95,0.0,2.93,91.81,32.65,6.21
2001,98,29.71,8.67,0.21,2.22,91.62,33.78,10.05
2001,99,29.63,10.84,0.0,2.64,91.54,42.16,13.43
2001,100,29.05,10.83,0.47,3.49,91.69,42.31,13.7
2001,101,25.87,13.26,4.23,3.54,91.76,62.36,16.88
2001,102,24.69,14.02,17.29,2.14,91.61,69.08,17.79
2001,103,23.24,16.17,10.53,1.61,91.57,83.62,20.13
2001,104,24.25,15.33,30.72,1.25,91.84,76.27,19.28
2001,105,25.02,15.46,5.11,1.81,91.94,73.99,19.44
2001,106,24.38,16.22,28.49,0.96,91.82,79.03,20.21
2001,107,23.77,17.04,63.03,1.46,91.69,85.3,21.01
2001,108,22.68,16.57,74.51,1.69,91.66,88.14,20.55
2001,109,23.49,16.19,10.73,1.28,91.64,82.98,20.17
2001,110,24.41,15.37,0.5,1.57,91.55,76.25,19.31
2001,111,25.13,15.97,0.06,1.25,91.48,75.39,19.92
2001,112,25.35,15.96,0.07,1.26,91.49,73.58,19.9
2001,113,25.07,14.58,0.05,2.18,91.53,70.14,18.46
2001,114,24.41,13.01,0.34,2.2,91.64,66.38,16.65
2001,115,24.27,11.8,0.0,1.89,91.58,61.91,15.09
2001,116,24.08,10.81,0.0,1.67,91.57,56.92,13.75
2001,117,25.05,10.51,0.0,1.84,91.52,52.29,13.28
2001,118,24.66,13.77,0.0,1.48,91.44,68.4,17.51
2001,119,26.02,13.94,0.0,1.66,91.42,64.55,17.72
2001,120,25.93,13.74,0.0,1.75,91.54,64.46,17.49
2001,121,26.43,14.14,0.0,1.99,91.55,64.82,17.92
2001,122,26.29,14.65,0.0,1.52,91.42,66.92,18.47
2001,123,25.92,16.5,20.83,1.71,91.36,73.49,20.41
2001,124,24.71,17.21,11.06,2.25,91.51,81.43,21.13
2001,125,26.07,16.57,1.65,1.48,91.58,74.43,20.51
2001,126,26.45,17.17,0.47,1.71,91.52,74.65,21.09
2001,127,26.17,16.95,0.21,2.53,91.53,74.85,20.87
2001,128,26.39,15.97,0.01,2.68,91.48,70.74,19.89
2001,129,25.39,16.02,0.0,2.81,91.5,74.27,19.92
2001,130,26.55,15.59,0.0,2.52,91.51,69.04,19.49
2001,131,27.86,14.93,0.0,2.36,91.5,62.85,18.78
2001,132,28.05,15.42,0.93,3.29,91.44,63.79,19.23
2001,133,26.83,15.02,0.14,3.9,91.44,65.99,18.85
2001,134,27.25,14.39,0.0,2.65,91.45,62.24,18.12
2001,135,27.69,14.04,0.09,2.86,91.48,59.8,17.76
2001,136,27.5,15.19,0.02,2.64,91.55,62.76,19.11
2001,137,27.46,15.32,0.0,2.53,91.61,63.73,19.22
2001,138,26.98,14.25,0.0,2.4,91.59,62.08,18.04
2001,139,25.0,14.38,0.46,2.97,91.6,68.33,18.23
2001,140,24.85,14.69,6.65,3.0,91.57,71.11,18.55
2001,141,25.23,14.73,0.99,2.29,91.46,69.95,18.6
2001,142,24.6,14.06,0.25,3.64,91.5,69.22,17.87
2001,143,24.68,14.77,2.54,4.35,91.53,72.12,18.68
2001,144,24.15,13.62,0.08,5.09,91.48,69.18,17.35
2001,145,24.18,14.05,0.12,4.68,91.39,70.71,17.84
2001,146,24.5,14.15,0.13,4.84,91.46,70.56,17.92
2001,147,23.09,14.57,1.54,3.73,91.55,77.05,18.46
2001,148,23.72,14.46,0.26,4.55,91.48,74.24,18.34
2001,149,23.34,13.44,0.04,4.33,91.48,70.87,17.2
2001,150,24.41,13.91,0.07,4.32,91.42,69.84,17.69
2001,151,24.82,13.18,0.01,4.28,91.35,64.83,16.81
2001,152,25.43,14.08,0.04,3.5,91.31,66.49,17.84
2001,153,24.46,14.55,0.99,3.6,91.4,71.19,18.38
2001,154,23.3,14.32,0.73,2.99,91.43,74.65,18.13
2001,155,23.72,14.84,1.37,3.37,91.37,75.42,18.73
2001,156,23.36,14.52,0.49,3.68,91.32,75.24,18.36
2001,157,23.98,16.03,2.05,3.72,91.16,79.86,19.91
2001,158,23.18,14.98,0.17,4.6,91.14,77.99,18.84
2001,159,23.37,14.15,0.09,4.98,91.1,73.69,17.95
2001,160,23.83,13.88,0.03,5.38,91.19,71.08,17.63
2001,161,23.62,14.16,0.27,5.54,91.28,73.36,17.92
2001,162,22.89,15.65,4.75,4.91,91.21,82.43,19.55
2001,163,22.3,14.89,1.59,4.99,91.36,81.51,18.79
2001,164,22.34,14.0,1.47,5.69,91.52,76.98,17.84
2001,165,22.42,12.96,2.57,6.9,91.5,72.37,16.63
2001,166,23.84,13.17,0.03,6.32,91.52,68.5,16.8
2001,167,24.54,14.39,0.01,5.49,91.46,71.56,18.23
2001,168,24.89,14.46,0.01,5.61,91.41,70.43,18.3
2001,169,24.43,14.39,0.01,5.12,91.46,71.32,18.25
2001,170,24.59,14.75,0.03,5.14,91.55,72.04,18.66
2001,171,24.44,15.01,0.56,4.7,91.55,73.58,18.94
2001,172,24.71,14.39,0.38,5.08,91.55,70.46,18.25
2001,173,24.43,15.05,0.24,6.04,91.43,73.64,18.96
2001,174,24.74,14.79,0.01,5.85,91.36,71.66,18.66
2001,175,24.73,14.77,0.05,5.79,91.4,71.67,18.65
2001,176,25.41,14.51,0.02,5.98,91.45,68.62,18.38
2001,177,25.11,14.35,0.04,6.46,91.41,68.8,18.19
2001,178,24.29,14.23,1.05,5.69,91.46,71.17,18.07
2001,179,23.68,13.83,2.91,5.42,91.47,72.12,17.58
2001,180,23.48,14.29,7.93,4.72,91.41,74.39,18.09
2001,181,23.25,14.35,0.7,5.1,91.47,75.5,18.2
2001,182,23.84,13.55,0.18,5.07,91.57,70.35,17.31
2001,183,23.78,15.01,13.37,4.35,91.53,77.0,18.91
2001,184,24.15,15.02,1.76,5.44,91.41,75.39,18.91
2001,185,23.82,14.17,0.22,6.59,91.31,72.56,17.97
2001,186,23.71,14.82,0.52,6.97,91.26,75.51,18.7
2001,187,23.59,14.69,0.32,6.57,91.3,75.45,18.54
2001,188,23.92,14.68,0.25,6.98,91.24,74.22,18.53
2001,189,23.65,14.54,0.23,7.23,91.13,74.12,18.36
2001,190,24.36,14.46,0.21,6.9,91.18,71.41,18.28
2001,191,24.01,14.85,0.17,5.71,91.37,74.57,18.74
2001,192,23.66,14.61,0.19,5.43,91.42,74.75,18.49
2001,193,23.33,14.08,2.77,4.67,91.51,74.33,17.92
2001,194,22.55,14.56,2.12,3.61,91.62,79.38,18.46
2001,195,23.0,13.9,1.73,3.22,91.75,74.87,17.73
2001,196,22.82,14.35,7.67,4.19,91.73,77.44,18.26
2001,197,22.81,14.09,18.62,4.95,91.69,76.97,17.95
2001,198,21.73,13.79,0.97,4.98,91.69,79.34,17.64
2001,199,23.04,13.39,0.21,5.89,91.5,72.8,17.11
2001,200,23.35,13.66,0.17,5.57,91.4,72.13,17.43
2001,201,24.32,14.15,0.01,4.49,91.4,70.8,17.99
2001,202,24.45,13.87,0.03,4.32,91.36,69.12,17.66
2001,203,24.66,13.81,0.01,4.66,91.37,68.54,17.59
2001,204,24.44,14.53,0.03,4.24,91.36,71.74,18.4
2001,205,24.35,14.83,1.17,4.45,91.38,73.33,18.72
2001,206,23.15,15.12,1.16,3.96,91.4,79.05,19.04
2001,207,22.97,14.83,18.27,3.88,91.47,78.75,18.73
2001,208,22.58,14.95,13.27,3.05,91.41,81.04,18.85
2001,209,23.61,15.1,0.89,3.36,91.38,77.61,19.0
2001,210,22.84,15.09,0.61,4.17,91.47,80.44,19.01
2001,211,22.93,15.05,5.4,3.42,91.47,79.96,18.96
2001,212,22.4,15.65,11.81,3.09,91.49,85.08,19.6
2001,213,22.45,15.43,6.55,3.48,91.46,83.79,19.38
2001,214,22.36,15.19,9.4,4.24,91.29,83.08,19.08
2001,215,22.08,14.97,4.33,4.28,91.25,83.14,18.86
2001,216,22.57,15.22,3.37,4.01,91.44,82.55,19.14
2001,217,23.01,14.98,6.25,4.48,91.53,79.62,18.91
2001,218,22.75,14.95,4.03,4.26,91.42,80.48,18.87
2001,219,23.7,14.92,0.1,4.22,91.33,76.69,18.82
2001,220,23.69,15.39,4.15,3.74,91.45,78.57,19.33
2001,221,23.44,15.31,0.3,3.67,91.59,79.24,19.26
2001,222,23.44,15.87,4.85,3.27,91.52,81.58,19.83
2001,223,23.23,15.55,0.78,3.61,91.5,81.11,19.51
2001,224,22.93,15.04,0.03,4.02,91.54,80.01,18.99
2001,225,23.0,15.27,2.8,4.12,91.57,80.74,19.23
2001,226,22.44,14.84,0.03,4.48,91.69,81.11,18.79
2001,227,23.14,14.17,0.09,5.29,91.81,75.48,18.07
2001,228,22.68,13.5,1.18,5.09,91.73,73.45,17.24
2001,229,21.68,13.64,0.98,5.75,91.68,78.22,17.41
2001,230,22.34,14.4,0.53,5.25,91.59,79.39,18.3
2001,231,23.32,14.42,0.78,5.7,91.53,75.92,18.31
2001,232,23.54,14.38,1.09,5.42,91.52,75.24,18.26
2001,233,23.83,14.43,1.46,5.09,91.54,74.11,18.33
2001,234,24.26,14.88,0.15,5.08,91.38,74.2,18.79
2001,235,24.36,14.72,0.42,4.9,91.35,72.94,18.61
2001,236,24.64,14.93,0.14,4.55,91.42,72.81,18.84
2001,237,23.78,15.06,0.17,4.27,91.58,76.52,19.02
2001,238,23.3,15.46,5.45,3.67,91.59,80.39,19.41
2001,239,24.11,15.16,1.24,3.88,91.46,75.97,19.08
2001,240,23.02,14.62,0.02,4.83,91.42,77.33,18.51
2001,241,23.1,14.14,0.13,4.66,91.41,74.98,17.97
2001,242,23.66,14.15,2.06,4.93,91.38,73.49,17.98
2001,243,23.24,13.55,0.21,4.51,91.36,72.46,17.28
2001,244,23.4,13.51,0.01,3.75,91.4,71.94,17.25
2001,245,23.2,13.58,0.03,3.21,91.44,72.34,17.33
2001,246,24.4,14.27,0.01,2.43,91.54,71.27,18.12
2001,247,23.67,13.7,0.23,2.97,91.6,71.18,17.47
2001,248,23.68,13.34,0.09,3.46,91.57,70.35,17.07
2001,249,24.36,13.63,0.0,3.0,91.57,68.72,17.39
2001,250,24.63,14.39,0.0,1.89,91.65,70.47,18.26
2001,251,24.45,15.68,3.31,1.42,91.72,76.44,19.65
2001,252,22.79,15.85,3.36,1.99,91.65,84.0,19.83
2001,253,24.7,14.92,2.9,1.58,91.5,73.22,18.76
2001,254,23.03,15.15,4.31,2.05,91.52,79.9,19.07
2001,255,23.96,14.86,0.6,1.81,91.51,75.19,18.76
2001,256,22.09,15.38,3.73,1.35,91.45,84.81,19.32
2001,257,22.96,15.42,30.22,0.87,91.52,81.39,19.36
2001,258,22.72,15.53,3.64,1.39,91.6,83.18,19.49
2001,259,23.28,15.52,27.67,0.76,91.58,80.3,19.49
2001,260,22.65,15.98,6.9,1.93,91.57,85.39,19.95
2001,261,22.4,15.77,7.68,1.75,91.55,85.73,19.73
2001,262,22.52,15.94,4.79,1.46,91.56,85.7,19.91
2001,263,22.28,15.57,3.16,1.47,91.53,85.47,19.53
2001,264,22.41,15.93,26.11,1.66,91.53,86.14,19.9
2001,265,22.46,16.22,24.04,1.48,91.55,87.69,20.19
2001,266,22.49,16.41,32.98,1.61,91.55,88.43,20.36
2001,267,22.54,16.23,3.51,1.78,91.51,87.4,20.18
2001,268,21.91,16.05,0.91,2.23,91.45,89.34,20.0
2001,269,22.17,16.35,10.87,2.39,91.37,89.48,20.28
2001,270,22.39,16.36,6.1,2.92,91.36,88.51,20.3
2001,271,22.04,16.12,3.14,2.66,91.3,89.01,20.04
2001,272,21.89,15.99,4.76,2.24,91.22,89.02,19.9
2001,273,22.08,16.55,26.4,2.18,91.14,90.69,20.43
2001,274,22.6,16.21,1.26,2.88,91.37,87.01,20.16
2001,275,22.57,16.14,0.45,3.02,91.48,86.75,20.1
2001,276,21.6,14.58,0.07,2.19,91.51,83.66,18.49
2001,277,21.78,15.87,4.54,1.97,91.49,89.07,19.81
2001,278,21.59,16.1,20.06,2.61,91.42,91.24,20.05
2001,279,21.69,16.04,18.84,2.87,91.36,90.38,19.98
2001,280,22.48,16.5,11.57,3.25,91.34,88.8,20.42
2001,281,23.14,16.59,2.89,1.92,91.47,86.06,20.53
2001,282,22.39,16.25,3.85,1.64,91.62,88.07,20.23
2001,283,22.62,15.97,2.29,1.29,91.7,85.74,19.96
2001,284,22.35,16.45,10.17,1.46,91.75,89.48,20.45
2001,285,22.4,16.88,7.98,1.49,91.71,91.27,20.85
2001,286,22.36,15.95,4.36,2.51,91.62,87.09,19.94
2001,287,21.67,16.49,5.68,2.16,91.48,92.73,20.43
2001,288,21.97,16.31,4.1,2.11,91.54,90.69,20.28
2001,289,21.24,15.95,16.11,3.42,91.46,92.19,19.91
2001,290,21.81,16.01,5.95,2.19,91.34,89.48,19.92
2001,291,22.43,16.25,0.35,1.51,91.48,87.87,20.2
2001,292,22.7,16.61,0.96,1.09,91.75,88.58,20.6
2001,293,23.06,16.33,0.31,1.7,91.81,85.97,20.34
2001,294,22.64,16.0,0.17,1.87,91.67,86.13,19.98
2001,295,21.46,14.24,0.29,2.46,91.69,83.18,18.11
2001,296,20.98,13.87,0.34,2.24,91.7,83.31,17.73
2001,297,21.8,15.87,4.77,1.94,91.58,88.56,19.74
2001,298,22.74,16.56,2.65,1.27,91.48,87.95,20.51
2001,299,23.03,16.84,2.59,2.42,91.42,87.91,20.77
2001,300,21.89,15.4,0.22,2.6,91.59,86.39,19.35
2001,301,21.73,14.73,0.21,1.8,91.72,83.96,18.68
2001,302,20.45,11.77,0.02,1.29,91.68,73.69,15.16
2001,303,20.72,11.27,0.0,1.16,91.67,68.82,14.45
2001,304,20.81,12.02,0.01,1.12,91.76,72.91,15.43
2001,305,20.73,12.63,0.16,1.56,91.82,77.25,16.24
2001,306,21.35,14.95,5.04,2.01,91.88,86.88,18.93
2001,307,21.31,14.74,0.61,2.26,91.81,86.08,18.7
2001,308,19.7,13.01,0.36,2.24,91.73,83.66,16.68
2001,309,21.28,14.96,0.8,1.87,91.69,87.05,18.84
2001,310,21.91,16.1,11.55,0.88,91.64,89.89,20.07
2001,311,21.35,15.75,6.38,1.51,91.61,90.84,19.73
2001,312,21.24,15.34,1.55,2.87,91.55,89.26,19.29
2001,313,21.74,15.17,0.1,2.82,91.57,86.17,19.13
2001,314,20.84,14.59,0.01,2.22,91.51,87.15,18.49
2001,315,20.31,13.13,0.35,1.83,91.52,82.02,16.84
2001,316,20.62,14.19,0.03,1.69,91.57,85.72,18.05
2001,317,21.0,13.56,0.0,1.05,91.73,80.49,17.27
2001,318,22.32,15.74,0.7,1.45,91.82,86.36,19.76
2001,319,22.17,15.78,0.87,1.74,91.85,87.52,19.81
2001,320,21.61,15.66,1.22,1.89,91.86,89.47,19.68
2001,321,21.14,14.77,0.81,2.17,91.92,87.33,18.76
2001,322,21.43,15.37,2.79,2.5,91.95,88.95,19.4
2001,323,21.08,14.3,0.21,2.71,91.97,85.27,18.26
2001,324,19.91,13.19,0.14,2.71,92.01,84.57,16.98
2001,325,20.09,13.6,0.92,2.74,92.01,85.99,17.44
2001,326,21.13,14.74,0.53,2.85,91.95,87.1,18.73
2001,327,20.6,14.05,0.08,2.7,91.95,85.96,17.97
2001,328,20.26,13.38,0.01,2.42,91.93,84.05,17.2
2001,329,20.31,13.27,0.0,2.5,91.94,83.2,17.07
2001,330,19.42,12.19,0.1,2.3,91.9,81.43,15.75
2001,331,19.22,11.87,0.1,1.67,91.93,80.81,15.33
2001,332,20.08,13.19,0.09,1.62,91.82,83.33,16.96
2001,333,19.73,12.68,0.04,1.94,91.84,82.5,16.34
2001,334,18.26,11.72,0.31,2.24,91.9,83.8,15.13
2001,335,20.59,14.11,0.36,2.17,91.86,86.35,18.01
2001,336,20.37,12.97,0.12,2.45,91.88,81.69,16.69
2001,337,18.9,11.69,0.01,2.52,91.91,81.17,15.11
2001,338,18.49,11.16,0.0,2.13,91.89,79.58,14.35
2001,339,17.82,8.97,0.0,1.8,91.88,69.92,10.86
2001,340,17.49,9.01,0.0,1.86,91.93,71.45,11.03
2001,341,17.06,9.43,0.0,2.02,91.92,74.46,11.79
2001,342,16.71,8.63,0.0,1.74,91.96,71.36,10.47
2001,343,16.29,8.45,0.0,2.06,92.04,72.2,10.17
2001,344,16.14,8.66,0.0,1.81,92.11,73.57,10.47
2001,345,16.99,9.94,0.0,2.28,92.11,77.28,12.65
2001,346,17.05,9.4,0.0,2.45,92.17,74.85,11.75
2001,347,17.24,8.88,0.0,2.39,92.19,70.77,10.83
2001,348,18.02,10.1,0.0,2.37,92.2,75.21,12.87
2001,349,17.89,9.48,0.0,2.16,92.21,72.86,11.88
2001,350,18.25,10.06,0.0,2.36,92.12,74.61,12.78
2001,351,19.31,11.89,0.29,2.83,92.09,79.8,15.32
2001,352,20.58,13.1,0.7,3.68,92.14,81.45,16.91
2001,353,20.05,11.78,0.04,3.53,92.13,76.55,15.25
2001,354,18.67,11.45,1.23,3.59,92.11,80.49,14.77
2001,355,20.04,14.1,6.47,3.71,92.07,88.83,18.02
2001,356,20.94,13.91,3.1,3.31,92.11,84.12,17.84
2001,357,19.59,13.29,1.78,2.99,92.17,86.5,17.12
2001,358,20.02,13.18,0.45,2.58,92.14,84.34,17.01
2001,359,20.69,13.02,0.22,2.72,92.1,80.71,16.8
2001,360,21.13,12.82,0.08,2.97,92.18,78.18,16.57
2001,361,20.62,11.82,0.01,3.02,92.31,75.18,15.3
2001,362,20.35,11.26,0.0,2.68,92.31,73.85,14.5
2001,363,20.07,12.15,0.0,2.91,92.21,78.44,15.74
2001,364,19.96,10.74,0.01,2.67,92.17,71.46,13.74
2001,365,18.62,11.52,0.0,2.68,92.18,80.15,14.9
2002,1,20.0,11.46,0.0,3.11,92.17,75.37,14.82
2002,2,18.17,10.5,0.0,3.25,92.24,76.91,13.49
2002,3,18.59,9.91,0.0,3.36,92.16,72.72,12.58
2002,4,19.5,10.8,0.76,3.04,92.08,74.3,13.83
2002,5,21.09,12.76,0.66,2.66,91.98,78.19,16.45
2002,6,21.87,12.99,0.64,2.44,91.94,76.18,16.7
2002,7,20.34,13.63,0.46,2.1,91.98,84.72,17.5
2002,8,20.77,13.74,1.51,2.36,91.98,83.95,17.62
2002,9,21.69,13.59,0.57,3.12,92.03,79.19,17.46
2002,10,21.34,12.64,0.07,3.53,92.1,76.05,16.34
2002,11,20.26,10.22,0.0,3.17,92.03,68.48,12.93
2002,12,19.42,8.57,0.0,2.51,91.98,63.18,10.06
2002,13,17.9,7.62,0.0,2.25,91.85,62.62,8.29
2002,14,17.6,7.06,0.0,1.95,91.76,60.85,6.73
2002,15,18.53,7.62,0.0,1.79,91.83,62.49,8.0
2002,16,18.96,8.12,0.0,1.91,91.79,64.14,8.91
2002,17,19.15,8.46,0.0,1.78,91.72,64.16,9.77
2002,18,19.96,9.52,0.0,2.06,91.65,66.6,11.7
2002,19,20.92,10.92,0.0,2.41,91.73,69.75,13.93
2002,20,22.7,13.36,0.35,2.44,91.8,74.97,17.09
2002,21,23.18,14.49,0.11,2.33,91.77,77.36,18.41
2002,22,24.26,14.61,0.0,1.72,91.73,73.99,18.51
2002,23,24.31,13.33,0.0,1.95,91.8,67.95,17.08
2002,24,23.92,11.38,0.0,1.29,91.85,61.23,14.61
2002,25,23.15,10.87,0.0,1.77,91.81,62.66,13.79
2002,26,23.29,10.57,0.0,1.16,91.77,61.5,13.18
2002,27,23.38,11.64,0.0,1.82,91.7,64.72,14.9
2002,28,23.25,12.27,0.0,1.68,91.8,66.49,15.8
2002,29,22.94,11.97,0.0,2.28,91.87,66.87,15.39
2002,30,22.07,10.05,0.03,3.03,91.92,61.83,12.55
2002,31,21.25,10.72,1.56,3.9,92.0,68.21,13.61
2002,32,21.36,12.76,3.93,4.29,92.1,76.83,16.48
2002,33,20.73,12.31,3.78,3.61,92.1,76.59,15.88
2002,34,22.2,13.13,0.87,3.42,91.96,74.98,16.91
2002,35,22.29,12.63,0.0,3.23,91.92,71.72,16.29
2002,36,22.66,11.94,0.08,3.14,91.96,67.85,15.37
2002,37,23.85,12.67,0.01,2.56,91.87,67.26,16.3
2002,38,23.27,13.49,0.65,2.05,91.83,71.83,17.3
2002,39,21.75,13.66,0.94,2.02,91.86,78.09,17.51
2002,40,20.96,11.43,0.11,2.57,91.9,70.02,14.65
2002,41,21.79,9.14,0.0,2.73,91.83,59.89,10.64
2002,42,22.77,10.26,0.0,2.03,91.87,61.89,12.78
2002,43,23.36,11.59,0.0,3.03,91.96,64.7,14.87
2002,44,22.51,10.28,0.0,4.08,92.05,61.36,12.89
2002,45,22.06,10.31,0.0,3.87,92.08,63.2,13.09
2002,46,22.31,8.48,0.0,3.23,92.08,53.85,9.79
2002,47,22.59,8.22,0.0,2.6,92.02,52.88,9.17
2002,48,22.68,8.2,0.0,2.57,92.08,52.62,8.79
2002,49,22.26,7.32,0.0,2.64,92.18,50.76,6.58
2002,50,23.45,8.55,0.0,1.81,92.26,53.47,9.53
2002,51,23.2,7.36,0.0,2.81,92.2,48.38,6.55
2002,52,22.55,5.95,0.0,3.32,92.19,39.13,4.35
2002,53,22.06,7.51,0.0,3.55,92.32,49.15,8.19
2002,54,21.84,6.57,0.0,3.42,92.27,44.71,6.04
2002,55,21.81,5.04,0.0,3.38,92.09,35.93,1.93
2002,56,22.15,4.5,0.0,3.24,91.96,31.63,0.23
2002,57,22.65,6.24,0.0,2.79,91.94,44.17,4.44
2002,58,24.01,6.39,0.0,2.67,91.89,41.6,4.28
2002,59,24.32,7.05,0.0,2.98,91.85,43.99,5.61
2002,60,24.26,5.27,0.0,3.0,91.83,32.4,2.32
2002,61,23.99,5.92,0.0,2.79,91.8,37.35,3.86
2002,62,24.86,5.89,0.0,2.89,91.74,34.07,4.22
2002,63,25.75,6.71,0.0,3.2,91.69,34.83,6.51
2002,64,25.86,6.71,0.0,3.37,91.79,34.4,6.53
2002,65,25.68,6.57,0.0,2.89,91.83,34.79,6.17
2002,66,25.77,6.5,0.0,1.85,91.8,33.93,6.03
2002,67,26.07,8.74,0.0,2.62,91.76,44.19,10.27
2002,68,25.75,9.3,0.0,3.94,91.9,47.55,11.08
2002,69,25.5,7.84,0.0,3.56,91.99,41.15,8.82
2002,70,26.64,7.75,0.0,3.37,91.91,38.28,8.66
2002,71,26.67,8.59,0.0,3.63,91.86,41.33,10.22
2002,72,26.08,7.44,0.0,3.54,91.91,38.05,8.02
2002,73,25.6,7.74,0.0,2.65,91.87,44.05,7.59
2002,74,26.82,8.74,0.0,1.85,91.78,45.86,9.27
2002,75,27.62,9.31,0.21,2.76,91.71,44.87,10.39
2002,76,26.8,9.05,0.03,3.53,91.74,44.64,10.62
2002,77,26.2,7.88,0.0,4.15,91.9,38.59,8.96
2002,78,26.19,7.03,0.0,3.93,91.96,36.72,6.86
2002,79,25.9,5.81,0.0,3.4,91.85,31.8,3.67
2002,80,26.4,7.28,0.0,1.81,91.71,40.47,6.49
2002,81,27.68,8.9,0.0,1.81,91.58,39.24,10.57
2002,82,29.2,9.32,0.0,1.84,91.52,35.89,11.44
2002,83,30.14,9.13,0.0,1.39,91.38,32.94,11.16
2002,84,30.84,9.05,0.0,1.8,91.32,32.22,10.93
2002,85,29.54,9.24,0.0,3.56,91.4,36.31,11.19
2002,86,28.99,10.14,0.0,2.18,91.52,42.61,12.37
2002,87,29.62,12.4,0.07,2.1,91.58,48.03,15.74
2002,88,29.08,12.9,0.06,2.48,91.67,49.83,16.46
2002,89,30.03,11.62,0.0,2.53,91.66,44.32,14.75
2002,90,29.33,12.29,0.45,2.74,91.72,47.4,15.67
2002,91,29.24,11.51,0.44,2.08,91.88,44.32,14.78
2002,92,30.08,12.07,0.01,2.06,91.79,44.03,15.38
2002,93,30.3,9.2,0.0,2.27,91.56,34.62,11.07
2002,94,29.84,12.29,6.44,1.79,91.49,44.67,15.69
2002,95,28.44,12.82,0.13,2.04,91.63,50.02,16.44
2002,96,28.85,11.69,0.0,2.11,91.71,45.9,14.88
2002,97,27.91,8.6,0.0,2.58,91.69,38.66,9.6
2002,98,28.7,10.6,0.01,1.91,91.67,44.81,13.2
2002,99,29.77,9.35,0.01,2.01,91.58,35.48,11.23
2002,100,29.75,9.37,0.0,2.78,91.43,38.51,11.0
2002,101,29.91,10.92,0.09,2.68,91.53,42.03,13.75
2002,102,30.03,10.78,0.02,2.84,91.69,40.12,13.61
2002,103,29.28,10.96,0.37,2.89,91.73,43.54,13.57
2002,104,29.07,11.06,0.01,2.92,91.65,45.12,13.68
2002,105,29.95,8.48,0.0,3.26,91.63,33.36,9.64
2002,106,28.89,8.11,0.0,2.78,91.62,34.41,9.04
2002,107,29.21,8.87,0.0,3.26,91.57,38.25,9.99
2002,108,29.24,8.05,0.0,3.41,91.51,35.23,8.44
2002,109,29.65,9.41,0.0,3.61,91.6,38.84,11.2
2002,110,29.17,11.24,0.0,3.07,91.65,45.63,13.92
2002,111,28.64,10.02,0.0,2.85,91.54,41.4,12.0
2002,112,29.75,10.97,0.42,2.33,91.48,43.25,13.52
